Time_Index,z1_natural_gas,z1_coal,z1_nuclear,z2_natural_gas,z2_coal,z2_nuclear,z3_natural_gas,z3_coal,z4_natural_gas,z5_natural_gas,z5_coal,z6_nuclear,z6_coal,z1_solar,z1_wind,z3_solar,z3_wind,z4_solar,z4_wind,z5_solar,z7_solar,z7_wind,z6_wind,z8_solar,z82_natural_gas_1,z83_natural_gas_1,z84_natural_gas_1
173,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.563835,0,0.563835,0,0.563835,0,0,0.563835,0.563835,0,1,1,1
174,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.487233,0,0.487233,0,0.487233,0,0,0.487233,0.487233,0,1,1,1
175,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.449713,0,0.449713,0,0.449713,0,0,0.449713,0.449713,0,1,1,1
176,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000285,0.375195,0.000285,0.375195,0.000285,0.375195,0.000285,0.000285,0.375195,0.375195,0.000285,1,1,1
177,1,1,1,1,1,1,1,1,1,1,1,1,1,0.058505,0.29703,0.058505,0.29703,0.058505,0.29703,0.058505,0.058505,0.29703,0.29703,0.058505,1,1,1
178,1,1,1,1,1,1,1,1,1,1,1,1,1,0.193208,0.247004,0.193208,0.247004,0.193208,0.247004,0.193208,0.193208,0.247004,0.247004,0.193208,1,1,1
179,1,1,1,1,1,1,1,1,1,1,1,1,1,0.310217,0.219906,0.310217,0.219906,0.310217,0.219906,0.310217,0.310217,0.219906,0.219906,0.310217,1,1,1
180,1,1,1,1,1,1,1,1,1,1,1,1,1,0.388984,0.19802,0.388984,0.19802,0.388984,0.19802,0.388984,0.388984,0.19802,0.19802,0.388984,1,1,1
181,1,1,1,1,1,1,1,1,1,1,1,1,1,0.403253,0.14643,0.403253,0.14643,0.403253,0.14643,0.403253,0.403253,0.14643,0.14643,0.403253,1,1,1
182,1,1,1,1,1,1,1,1,1,1,1,1,1,0.375571,0.147473,0.375571,0.147473,0.375571,0.147473,0.375571,0.375571,0.147473,0.147473,0.375571,1,1,1
183,1,1,1,1,1,1,1,1,1,1,1,1,1,0.296804,0.159979,0.296804,0.159979,0.296804,0.159979,0.296804,0.296804,0.159979,0.159979,0.296804,1,1,1
184,1,1,1,1,1,1,1,1,1,1,1,1,1,0.142409,0.207921,0.142409,0.207921,0.142409,0.207921,0.142409,0.142409,0.207921,0.207921,0.142409,1,1,1
185,1,1,1,1,1,1,1,1,1,1,1,1,1,0.038527,0.271496,0.038527,0.271496,0.038527,0.271496,0.038527,0.038527,0.271496,0.271496,0.038527,1,1,1
186,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.375195,0,0.375195,0,0.375195,0,0,0.375195,0.375195,0,1,1,1
187,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.444502,0,0.444502,0,0.444502,0,0,0.444502,0.444502,0,1,1,1
188,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.488275,0,0.488275,0,0.488275,0,0,0.488275,0.488275,0,1,1,1
189,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.503908,0,0.503908,0,0.503908,0,0,0.503908,0.503908,0,1,1,1
190,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.512767,0,0.512767,0,0.512767,0,0,0.512767,0.512767,0,1,1,1
191,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.569046,0,0.569046,0,0.569046,0,0,0.569046,0.569046,0,1,1,1
192,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.590933,0,0.590933,0,0.590933,0,0,0.590933,0.590933,0,1,1,1
193,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.605524,0,0.605524,0,0.605524,0,0,0.605524,0.605524,0,1,1,1
194,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.62741,0,0.62741,0,0.62741,0,0,0.62741,0.62741,0,1,1,1
195,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.662845,0,0.662845,0,0.662845,0,0,0.662845,0.662845,0,1,1,1
196,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.676915,0,0.676915,0,0.676915,0,0,0.676915,0.676915,0,1,1,1
197,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.670141,0,0.670141,0,0.670141,0,0,0.670141,0.670141,0,1,1,1
198,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.662324,0,0.662324,0,0.662324,0,0,0.662324,0.662324,0,1,1,1
199,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.696717,0,0.696717,0,0.696717,0,0,0.696717,0.696717,0,1,1,1
200,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000285,0.689943,0.000285,0.689943,0.000285,0.689943,0.000285,0.000285,0.689943,0.689943,0.000285,1,1,1
201,1,1,1,1,1,1,1,1,1,1,1,1,1,0.038813,0.711829,0.038813,0.711829,0.038813,0.711829,0.038813,0.038813,0.711829,0.711829,0.038813,1,1,1
202,1,1,1,1,1,1,1,1,1,1,1,1,1,0.150114,0.74987,0.150114,0.74987,0.150114,0.74987,0.150114,0.150114,0.74987,0.74987,0.150114,1,1,1
203,1,1,1,1,1,1,1,1,1,1,1,1,1,0.314212,0.784263,0.314212,0.784263,0.314212,0.784263,0.314212,0.314212,0.784263,0.784263,0.314212,1,1,1
204,1,1,1,1,1,1,1,1,1,1,1,1,1,0.376712,0.805628,0.376712,0.805628,0.376712,0.805628,0.376712,0.376712,0.805628,0.805628,0.376712,1,1,1
205,1,1,1,1,1,1,1,1,1,1,1,1,1,0.371861,0.810318,0.371861,0.810318,0.371861,0.810318,0.371861,0.371861,0.810318,0.810318,0.371861,1,1,1
206,1,1,1,1,1,1,1,1,1,1,1,1,1,0.377568,0.80667,0.377568,0.80667,0.377568,0.80667,0.377568,0.377568,0.80667,0.80667,0.377568,1,1,1
207,1,1,1,1,1,1,1,1,1,1,1,1,1,0.110445,0.813966,0.110445,0.813966,0.110445,0.813966,0.110445,0.110445,0.813966,0.813966,0.110445,1,1,1
208,1,1,1,1,1,1,1,1,1,1,1,1,1,0.058505,0.800417,0.058505,0.800417,0.058505,0.800417,0.058505,0.058505,0.800417,0.800417,0.058505,1,1,1
209,1,1,1,1,1,1,1,1,1,1,1,1,1,0.016553,0.791037,0.016553,0.791037,0.016553,0.791037,0.016553,0.016553,0.791037,0.791037,0.016553,1,1,1
210,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.79729,0,0.79729,0,0.79729,0,0,0.79729,0.79729,0,1,1,1
211,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.767587,0,0.767587,0,0.767587,0,0,0.767587,0.767587,0,1,1,1
212,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.727462,0,0.727462,0,0.727462,0,0,0.727462,0.727462,0,1,1,1
213,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.673788,0,0.673788,0,0.673788,0,0,0.673788,0.673788,0,1,1,1
214,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.515894,0,0.515894,0,0.515894,0,0,0.515894,0.515894,0,1,1,1
215,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.431996,0,0.431996,0,0.431996,0,0,0.431996,0.431996,0,1,1,1
216,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.377801,0,0.377801,0,0.377801,0,0,0.377801,0.377801,0,1,1,1
217,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.382491,0,0.382491,0,0.382491,0,0,0.382491,0.382491,0,1,1,1
218,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.337155,0,0.337155,0,0.337155,0,0,0.337155,0.337155,0,1,1,1
219,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.219906,0,0.219906,0,0.219906,0,0,0.219906,0.219906,0,1,1,1
220,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.176133,0,0.176133,0,0.176133,0,0,0.176133,0.176133,0,1,1,1
221,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.147473,0,0.147473,0,0.147473,0,0,0.147473,0.147473,0,1,1,1
222,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.133924,0,0.133924,0,0.133924,0,0,0.133924,0.133924,0,1,1,1
223,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.119333,0,0.119333,0,0.119333,0,0,0.119333,0.119333,0,1,1,1
224,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000285,0.113601,0.000285,0.113601,0.000285,0.113601,0.000285,0.000285,0.113601,0.113601,0.000285,1,1,1
225,1,1,1,1,1,1,1,1,1,1,1,1,1,0.053653,0.096925,0.053653,0.096925,0.053653,0.096925,0.053653,0.053653,0.096925,0.096925,0.053653,1,1,1
226,1,1,1,1,1,1,1,1,1,1,1,1,1,0.195491,0.081813,0.195491,0.081813,0.195491,0.081813,0.195491,0.195491,0.081813,0.081813,0.195491,1,1,1
227,1,1,1,1,1,1,1,1,1,1,1,1,1,0.306792,0.08025,0.306792,0.08025,0.306792,0.08025,0.306792,0.306792,0.08025,0.08025,0.306792,1,1,1
228,1,1,1,1,1,1,1,1,1,1,1,1,1,0.39355,0.092757,0.39355,0.092757,0.39355,0.092757,0.39355,0.39355,0.092757,0.092757,0.39355,1,1,1
229,1,1,1,1,1,1,1,1,1,1,1,1,1,0.418379,0.137051,0.418379,0.137051,0.418379,0.137051,0.418379,0.418379,0.137051,0.137051,0.418379,1,1,1
230,1,1,1,1,1,1,1,1,1,1,1,1,1,0.392123,0.136529,0.392123,0.136529,0.392123,0.136529,0.392123,0.392123,0.136529,0.136529,0.392123,1,1,1
231,1,1,1,1,1,1,1,1,1,1,1,1,1,0.315354,0.159979,0.315354,0.159979,0.315354,0.159979,0.315354,0.315354,0.159979,0.159979,0.315354,1,1,1
232,1,1,1,1,1,1,1,1,1,1,1,1,1,0.187785,0.207921,0.187785,0.207921,0.187785,0.207921,0.187785,0.187785,0.207921,0.207921,0.187785,1,1,1
233,1,1,1,1,1,1,1,1,1,1,1,1,1,0.048516,0.276186,0.048516,0.276186,0.048516,0.276186,0.048516,0.048516,0.276186,0.276186,0.048516,1,1,1
234,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.354351,0,0.354351,0,0.354351,0,0,0.354351,0.354351,0,1,1,1
235,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.417926,0,0.417926,0,0.417926,0,0,0.417926,0.417926,0,1,1,1
236,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.472642,0,0.472642,0,0.472642,0,0,0.472642,0.472642,0,1,1,1
237,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.494007,0,0.494007,0,0.494007,0,0,0.494007,0.494007,0,1,1,1
238,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.541949,0,0.541949,0,0.541949,0,0,0.541949,0.541949,0,1,1,1
239,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.561751,0,0.561751,0,0.561751,0,0,0.561751,0.561751,0,1,1,1
240,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.587806,0,0.587806,0,0.587806,0,0,0.587806,0.587806,0,1,1,1
241,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.616988,0,0.616988,0,0.616988,0,0,0.616988,0.616988,0,1,1,1
242,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.620115,0,0.620115,0,0.620115,0,0,0.620115,0.620115,0,1,1,1
243,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.591454,0,0.591454,0,0.591454,0,0,0.591454,0.591454,0,1,1,1
244,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.564356,0,0.564356,0,0.564356,0,0,0.564356,0.564356,0,1,1,1
245,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.56592,0,0.56592,0,0.56592,0,0,0.56592,0.56592,0,1,1,1
246,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.57061,0,0.57061,0,0.57061,0,0,0.57061,0.57061,0,1,1,1
247,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.540386,0,0.540386,0,0.540386,0,0,0.540386,0.540386,0,1,1,1
248,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000285,0.515894,0.000285,0.515894,0.000285,0.515894,0.000285,0.000285,0.515894,0.515894,0.000285,1,1,1
249,1,1,1,1,1,1,1,1,1,1,1,1,1,0.049658,0.542991,0.049658,0.542991,0.049658,0.542991,0.049658,0.049658,0.542991,0.542991,0.049658,1,1,1
250,1,1,1,1,1,1,1,1,1,1,1,1,1,0.114441,0.595102,0.114441,0.595102,0.114441,0.595102,0.114441,0.114441,0.595102,0.595102,0.114441,1,1,1
251,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128995,0.660761,0.128995,0.660761,0.128995,0.660761,0.128995,0.128995,0.660761,0.660761,0.128995,1,1,1
252,1,1,1,1,1,1,1,1,1,1,1,1,1,0.131279,0.600313,0.131279,0.600313,0.131279,0.600313,0.131279,0.131279,0.600313,0.600313,0.131279,1,1,1
253,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166667,0.549244,0.166667,0.549244,0.166667,0.549244,0.166667,0.166667,0.549244,0.549244,0.166667,1,1,1
254,1,1,1,1,1,1,1,1,1,1,1,1,1,0.186644,0.543512,0.186644,0.543512,0.186644,0.543512,0.186644,0.186644,0.543512,0.543512,0.186644,1,1,1
255,1,1,1,1,1,1,1,1,1,1,1,1,1,0.138413,0.551329,0.138413,0.551329,0.138413,0.551329,0.138413,0.138413,0.551329,0.551329,0.138413,1,1,1
256,1,1,1,1,1,1,1,1,1,1,1,1,1,0.113299,0.541428,0.113299,0.541428,0.113299,0.541428,0.113299,0.113299,0.541428,0.541428,0.113299,1,1,1
257,1,1,1,1,1,1,1,1,1,1,1,1,1,0.027683,0.539343,0.027683,0.539343,0.027683,0.539343,0.027683,0.027683,0.539343,0.539343,0.027683,1,1,1
258,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.537259,0,0.537259,0,0.537259,0,0,0.537259,0.537259,0,1,1,1
259,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.553934,0,0.553934,0,0.553934,0,0,0.553934,0.553934,0,1,1,1
260,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.57999,0,0.57999,0,0.57999,0,0,0.57999,0.57999,0,1,1,1
261,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.569567,0,0.569567,0,0.569567,0,0,0.569567,0.569567,0,1,1,1
262,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.566441,0,0.566441,0,0.566441,0,0,0.566441,0.566441,0,1,1,1
263,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.554977,0,0.554977,0,0.554977,0,0,0.554977,0.554977,0,1,1,1
264,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.520584,0,0.520584,0,0.520584,0,0,0.520584,0.520584,0,1,1,1
265,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.568004,0,0.568004,0,0.568004,0,0,0.568004,0.568004,0,1,1,1
266,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.632621,0,0.632621,0,0.632621,0,0,0.632621,0.632621,0,1,1,1
267,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.657113,0,0.657113,0,0.657113,0,0,0.657113,0.657113,0,1,1,1
268,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.657634,0,0.657634,0,0.657634,0,0,0.657634,0.657634,0,1,1,1
269,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.649818,0,0.649818,0,0.649818,0,0,0.649818,0.649818,0,1,1,1
270,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.6321,0,0.6321,0,0.6321,0,0,0.6321,0.6321,0,1,1,1
271,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.635227,0,0.635227,0,0.635227,0,0,0.635227,0.635227,0,1,1,1
272,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000285,0.661803,0.000285,0.661803,0.000285,0.661803,0.000285,0.000285,0.661803,0.661803,0.000285,1,1,1
273,1,1,1,1,1,1,1,1,1,1,1,1,1,0.010274,0.662324,0.010274,0.662324,0.010274,0.662324,0.010274,0.010274,0.662324,0.662324,0.010274,1,1,1
274,1,1,1,1,1,1,1,1,1,1,1,1,1,0.026541,0.606045,0.026541,0.606045,0.026541,0.606045,0.026541,0.026541,0.606045,0.606045,0.026541,1,1,1
275,1,1,1,1,1,1,1,1,1,1,1,1,1,0.110731,0.631579,0.110731,0.631579,0.110731,0.631579,0.110731,0.110731,0.631579,0.631579,0.110731,1,1,1
276,1,1,1,1,1,1,1,1,1,1,1,1,1,0.160103,0.662324,0.160103,0.662324,0.160103,0.662324,0.160103,0.160103,0.662324,0.662324,0.160103,1,1,1
277,1,1,1,1,1,1,1,1,1,1,1,1,1,0.122146,0.640438,0.122146,0.640438,0.122146,0.640438,0.122146,0.122146,0.640438,0.640438,0.122146,1,1,1
278,1,1,1,1,1,1,1,1,1,1,1,1,1,0.144977,0.59927,0.144977,0.59927,0.144977,0.59927,0.144977,0.144977,0.59927,0.59927,0.144977,1,1,1
279,1,1,1,1,1,1,1,1,1,1,1,1,1,0.072203,0.636269,0.072203,0.636269,0.072203,0.636269,0.072203,0.072203,0.636269,0.636269,0.072203,1,1,1
280,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05879,0.638353,0.05879,0.638353,0.05879,0.638353,0.05879,0.05879,0.638353,0.638353,0.05879,1,1,1
281,1,1,1,1,1,1,1,1,1,1,1,1,1,0.023116,0.605003,0.023116,0.605003,0.023116,0.605003,0.023116,0.023116,0.605003,0.605003,0.023116,1,1,1
282,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.502345,0,0.502345,0,0.502345,0,0,0.502345,0.502345,0,1,1,1
283,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.422616,0,0.422616,0,0.422616,0,0,0.422616,0.422616,0,1,1,1
284,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.370505,0,0.370505,0,0.370505,0,0,0.370505,0.370505,0,1,1,1
285,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.28765,0,0.28765,0,0.28765,0,0,0.28765,0.28765,0,1,1,1
286,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.210005,0,0.210005,0,0.210005,0,0,0.210005,0.210005,0,1,1,1
287,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.151641,0,0.151641,0,0.151641,0,0,0.151641,0.151641,0,1,1,1
288,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.152163,0,0.152163,0,0.152163,0,0,0.152163,0.152163,0,1,1,1
289,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.223554,0,0.223554,0,0.223554,0,0,0.223554,0.223554,0,1,1,1
290,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.195935,0,0.195935,0,0.195935,0,0,0.195935,0.195935,0,1,1,1
291,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.134445,0,0.134445,0,0.134445,0,0,0.134445,0.134445,0,1,1,1
292,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.261595,0,0.261595,0,0.261595,0,0,0.261595,0.261595,0,1,1,1
293,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.274101,0,0.274101,0,0.274101,0,0,0.274101,0.274101,0,1,1,1
294,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.289734,0,0.289734,0,0.289734,0,0,0.289734,0.289734,0,1,1,1
295,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.313705,0,0.313705,0,0.313705,0,0,0.313705,0.313705,0,1,1,1
296,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000571,0.199062,0.000571,0.199062,0.000571,0.199062,0.000571,0.000571,0.199062,0.199062,0.000571,1,1,1
297,1,1,1,1,1,1,1,1,1,1,1,1,1,0.038527,0.133924,0.038527,0.133924,0.038527,0.133924,0.038527,0.038527,0.133924,0.133924,0.038527,1,1,1
298,1,1,1,1,1,1,1,1,1,1,1,1,1,0.089612,0.137572,0.089612,0.137572,0.089612,0.137572,0.089612,0.089612,0.137572,0.137572,0.089612,1,1,1
299,1,1,1,1,1,1,1,1,1,1,1,1,1,0.089612,0.124544,0.089612,0.124544,0.089612,0.124544,0.089612,0.089612,0.124544,0.124544,0.089612,1,1,1
300,1,1,1,1,1,1,1,1,1,1,1,1,1,0.125571,0.163627,0.125571,0.163627,0.125571,0.163627,0.125571,0.125571,0.163627,0.163627,0.125571,1,1,1
301,1,1,1,1,1,1,1,1,1,1,1,1,1,0.145263,0.192809,0.145263,0.192809,0.145263,0.192809,0.145263,0.145263,0.192809,0.192809,0.145263,1,1,1
302,1,1,1,1,1,1,1,1,1,1,1,1,1,0.134989,0.2074,0.134989,0.2074,0.134989,0.2074,0.134989,0.134989,0.2074,0.2074,0.134989,1,1,1
303,1,1,1,1,1,1,1,1,1,1,1,1,1,0.117865,0.136008,0.117865,0.136008,0.117865,0.136008,0.117865,0.117865,0.136008,0.136008,0.117865,1,1,1
304,1,1,1,1,1,1,1,1,1,1,1,1,1,0.140126,0.11777,0.140126,0.11777,0.140126,0.11777,0.140126,0.140126,0.11777,0.11777,0.140126,1,1,1
305,1,1,1,1,1,1,1,1,1,1,1,1,1,0.061929,0.104221,0.061929,0.104221,0.061929,0.104221,0.061929,0.061929,0.104221,0.104221,0.061929,1,1,1
306,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.10839,0,0.10839,0,0.10839,0,0,0.10839,0.10839,0,1,1,1
307,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.049505,0,0.049505,0,0.049505,0,0,0.049505,0.049505,0,1,1,1
308,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.071912,0,0.071912,0,0.071912,0,0,0.071912,0.071912,0,1,1,1
309,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.142783,0,0.142783,0,0.142783,0,0,0.142783,0.142783,0,1,1,1
310,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.349661,0,0.349661,0,0.349661,0,0,0.349661,0.349661,0,1,1,1
311,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.37728,0,0.37728,0,0.37728,0,0,0.37728,0.37728,0,1,1,1
312,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.478374,0,0.478374,0,0.478374,0,0,0.478374,0.478374,0,1,1,1
313,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.573215,0,0.573215,0,0.573215,0,0,0.573215,0.573215,0,1,1,1
314,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.611777,0,0.611777,0,0.611777,0,0,0.611777,0.611777,0,1,1,1
315,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.616467,0,0.616467,0,0.616467,0,0,0.616467,0.616467,0,1,1,1
316,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.569046,0,0.569046,0,0.569046,0,0,0.569046,0.569046,0,1,1,1
317,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.602918,0,0.602918,0,0.602918,0,0,0.602918,0.602918,0,1,1,1
318,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.559666,0,0.559666,0,0.559666,0,0,0.559666,0.559666,0,1,1,1
319,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.474205,0,0.474205,0,0.474205,0,0,0.474205,0.474205,0,1,1,1
320,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000571,0.360604,0.000571,0.360604,0.000571,0.360604,0.000571,0.000571,0.360604,0.360604,0.000571,1,1,1
321,1,1,1,1,1,1,1,1,1,1,1,1,1,0.045091,0.332986,0.045091,0.332986,0.045091,0.332986,0.045091,0.045091,0.332986,0.332986,0.045091,1,1,1
322,1,1,1,1,1,1,1,1,1,1,1,1,1,0.083619,0.315268,0.083619,0.315268,0.083619,0.315268,0.083619,0.083619,0.315268,0.315268,0.083619,1,1,1
323,1,1,1,1,1,1,1,1,1,1,1,1,1,0.096747,0.270453,0.096747,0.270453,0.096747,0.270453,0.096747,0.096747,0.270453,0.270453,0.096747,1,1,1
324,1,1,1,1,1,1,1,1,1,1,1,1,1,0.134989,0.218864,0.134989,0.218864,0.134989,0.218864,0.134989,0.134989,0.218864,0.218864,0.134989,1,1,1
325,1,1,1,1,1,1,1,1,1,1,1,1,1,0.365868,0.151641,0.365868,0.151641,0.365868,0.151641,0.365868,0.365868,0.151641,0.151641,0.365868,1,1,1
326,1,1,1,1,1,1,1,1,1,1,1,1,1,0.205479,0.116727,0.205479,0.116727,0.205479,0.116727,0.205479,0.205479,0.116727,0.116727,0.205479,1,1,1
327,1,1,1,1,1,1,1,1,1,1,1,1,1,0.119007,0.073997,0.119007,0.073997,0.119007,0.073997,0.119007,0.119007,0.073997,0.073997,0.119007,1,1,1
328,1,1,1,1,1,1,1,1,1,1,1,1,1,0.019406,0.064617,0.019406,0.064617,0.019406,0.064617,0.019406,0.019406,0.064617,0.064617,0.019406,1,1,1
329,1,1,1,1,1,1,1,1,1,1,1,1,1,0.021119,0.077645,0.021119,0.077645,0.021119,0.077645,0.021119,0.021119,0.077645,0.077645,0.021119,1,1,1
330,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.08025,0,0.08025,0,0.08025,0,0,0.08025,0.08025,0,1,1,1
331,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.086503,0,0.086503,0,0.086503,0,0,0.086503,0.086503,0,1,1,1
332,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.077645,0,0.077645,0,0.077645,0,0,0.077645,0.077645,0,1,1,1
333,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.083898,0,0.083898,0,0.083898,0,0,0.083898,0.083898,0,1,1,1
334,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.081292,0,0.081292,0,0.081292,0,0,0.081292,0.081292,0,1,1,1
335,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.095362,0,0.095362,0,0.095362,0,0,0.095362,0.095362,0,1,1,1
336,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.129755,0,0.129755,0,0.129755,0,0,0.129755,0.129755,0,1,1,1
337,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.099531,0,0.099531,0,0.099531,0,0,0.099531,0.099531,0,1,1,1
338,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.081813,0,0.081813,0,0.081813,0,0,0.081813,0.081813,0,1,1,1
339,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.09432,0,0.09432,0,0.09432,0,0,0.09432,0.09432,0,1,1,1
340,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.097447,0,0.097447,0,0.097447,0,0,0.097447,0.097447,0,1,1,1
341,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.139656,0,0.139656,0,0.139656,0,0,0.139656,0.139656,0,1,1,1
342,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.136008,0,0.136008,0,0.136008,0,0,0.136008,0.136008,0,1,1,1
343,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.097447,0,0.097447,0,0.097447,0,0,0.097447,0.097447,0,1,1,1
344,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000571,0.081813,0.000571,0.081813,0.000571,0.081813,0.000571,0.000571,0.081813,0.081813,0.000571,1,1,1
345,1,1,1,1,1,1,1,1,1,1,1,1,1,0.040811,0.070349,0.040811,0.070349,0.040811,0.070349,0.040811,0.040811,0.070349,0.070349,0.040811,1,1,1
346,1,1,1,1,1,1,1,1,1,1,1,1,1,0.162671,0.07087,0.162671,0.07087,0.162671,0.07087,0.162671,0.162671,0.07087,0.07087,0.162671,1,1,1
347,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128139,0.074518,0.128139,0.074518,0.128139,0.074518,0.128139,0.128139,0.074518,0.074518,0.128139,1,1,1
