Time_Index,z1_natural_gas,z1_coal,z1_nuclear,z2_natural_gas,z2_coal,z2_nuclear,z3_natural_gas,z3_coal,z4_natural_gas,z5_natural_gas,z5_coal,z7_natural_gas,z7_coal,z1_solar,z1_wind,z3_solar,z3_wind,z4_solar,z4_wind,z5_solar,z7_solar,z7_wind,z6_wind,z8_solar
2934,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002283,0.354351,0.002283,0.354351,0.002283,0.354351,0.002283,0.002283,0.354351,0.354351,0.002283
2935,1,1,1,1,1,1,1,1,1,1,1,1,1,0.050514,0.321001,0.050514,0.321001,0.050514,0.321001,0.050514,0.050514,0.321001,0.321001,0.050514
2936,1,1,1,1,1,1,1,1,1,1,1,1,1,0.102169,0.281397,0.102169,0.281397,0.102169,0.281397,0.102169,0.102169,0.281397,0.281397,0.102169
2937,1,1,1,1,1,1,1,1,1,1,1,1,1,0.150114,0.276707,0.150114,0.276707,0.150114,0.276707,0.150114,0.150114,0.276707,0.276707,0.150114
2938,1,1,1,1,1,1,1,1,1,1,1,1,1,0.188642,0.281397,0.188642,0.281397,0.188642,0.281397,0.188642,0.188642,0.281397,0.281397,0.188642
2939,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21718,0.329859,0.21718,0.329859,0.21718,0.329859,0.21718,0.21718,0.329859,0.329859,0.21718
2940,1,1,1,1,1,1,1,1,1,1,1,1,1,0.218322,0.341845,0.218322,0.341845,0.218322,0.341845,0.218322,0.218322,0.341845,0.341845,0.218322
2941,1,1,1,1,1,1,1,1,1,1,1,1,1,0.316781,0.328296,0.316781,0.328296,0.316781,0.328296,0.316781,0.316781,0.328296,0.328296,0.316781
2942,1,1,1,1,1,1,1,1,1,1,1,1,1,0.162386,0.349661,0.162386,0.349661,0.162386,0.349661,0.162386,0.162386,0.349661,0.349661,0.162386
2943,1,1,1,1,1,1,1,1,1,1,1,1,1,0.221176,0.346014,0.221176,0.346014,0.221176,0.346014,0.221176,0.221176,0.346014,0.346014,0.221176
2944,1,1,1,1,1,1,1,1,1,1,1,1,1,0.140982,0.361647,0.140982,0.361647,0.140982,0.361647,0.140982,0.140982,0.361647,0.361647,0.140982
2945,1,1,1,1,1,1,1,1,1,1,1,1,1,0.138984,0.350182,0.138984,0.350182,0.138984,0.350182,0.138984,0.138984,0.350182,0.350182,0.138984
2946,1,1,1,1,1,1,1,1,1,1,1,1,1,0.083619,0.36321,0.083619,0.36321,0.083619,0.36321,0.083619,0.083619,0.36321,0.36321,0.083619
2947,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08105,0.385096,0.08105,0.385096,0.08105,0.385096,0.08105,0.08105,0.385096,0.385096,0.08105
2948,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.442939,0,0.442939,0,0.442939,0,0,0.442939,0.442939,0
2949,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.492444,0,0.492444,0,0.492444,0,0,0.492444,0.492444,0
2950,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.494007,0,0.494007,0,0.494007,0,0,0.494007,0.494007,0
2951,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.485149,0,0.485149,0,0.485149,0,0,0.485149,0.485149,0
2952,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.509119,0,0.509119,0,0.509119,0,0,0.509119,0.509119,0
2953,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.522668,0,0.522668,0,0.522668,0,0,0.522668,0.522668,0
2954,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.518499,0,0.518499,0,0.518499,0,0,0.518499,0.518499,0
2955,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.473684,0,0.473684,0,0.473684,0,0,0.473684,0.473684,0
2956,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.454924,0,0.454924,0,0.454924,0,0,0.454924,0.454924,0
2957,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.447108,0,0.447108,0,0.447108,0,0,0.447108,0.447108,0
2958,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.440855,0,0.440855,0,0.440855,0,0,0.440855,0.440855,0
2959,1,1,1,1,1,1,1,1,1,1,1,1,1,0.075628,0.357478,0.075628,0.357478,0.075628,0.357478,0.075628,0.075628,0.357478,0.357478,0.075628
2960,1,1,1,1,1,1,1,1,1,1,1,1,1,0.164954,0.277749,0.164954,0.277749,0.164954,0.277749,0.164954,0.164954,0.277749,0.277749,0.164954
2961,1,1,1,1,1,1,1,1,1,1,1,1,1,0.201199,0.201668,0.201199,0.201668,0.201199,0.201668,0.201199,0.201199,0.201668,0.201668,0.201199
2962,1,1,1,1,1,1,1,1,1,1,1,1,1,0.272831,0.193851,0.272831,0.193851,0.272831,0.193851,0.272831,0.272831,0.193851,0.193851,0.272831
2963,1,1,1,1,1,1,1,1,1,1,1,1,1,0.175799,0.261595,0.175799,0.261595,0.175799,0.261595,0.175799,0.175799,0.261595,0.261595,0.175799
2964,1,1,1,1,1,1,1,1,1,1,1,1,1,0.328767,0.302762,0.328767,0.302762,0.328767,0.302762,0.328767,0.328767,0.302762,0.302762,0.328767
2965,1,1,1,1,1,1,1,1,1,1,1,1,1,0.199772,0.311621,0.199772,0.311621,0.199772,0.311621,0.199772,0.199772,0.311621,0.311621,0.199772
2966,1,1,1,1,1,1,1,1,1,1,1,1,1,0.181792,0.2642,0.181792,0.2642,0.181792,0.2642,0.181792,0.181792,0.2642,0.2642,0.181792
2967,1,1,1,1,1,1,1,1,1,1,1,1,1,0.267979,0.231892,0.267979,0.231892,0.267979,0.231892,0.267979,0.267979,0.231892,0.231892,0.267979
2968,1,1,1,1,1,1,1,1,1,1,1,1,1,0.527683,0.216258,0.527683,0.216258,0.527683,0.216258,0.527683,0.527683,0.216258,0.216258,0.527683
2969,1,1,1,1,1,1,1,1,1,1,1,1,1,0.130708,0.187598,0.130708,0.187598,0.130708,0.187598,0.130708,0.130708,0.187598,0.187598,0.130708
2970,1,1,1,1,1,1,1,1,1,1,1,1,1,0.050799,0.189682,0.050799,0.189682,0.050799,0.189682,0.050799,0.050799,0.189682,0.189682,0.050799
2971,1,1,1,1,1,1,1,1,1,1,1,1,1,0.061073,0.242314,0.061073,0.242314,0.061073,0.242314,0.061073,0.061073,0.242314,0.242314,0.061073
2972,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.333507,0,0.333507,0,0.333507,0,0,0.333507,0.333507,0
2973,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.38197,0,0.38197,0,0.38197,0,0,0.38197,0.38197,0
2974,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.383533,0,0.383533,0,0.383533,0,0,0.383533,0.383533,0
2975,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.352267,0,0.352267,0,0.352267,0,0,0.352267,0.352267,0
2976,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.352788,0,0.352788,0,0.352788,0,0,0.352788,0.352788,0
2977,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.260031,0,0.260031,0,0.260031,0,0,0.260031,0.260031,0
2978,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.233976,0,0.233976,0,0.233976,0,0,0.233976,0.233976,0
2979,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.248567,0,0.248567,0,0.248567,0,0,0.248567,0.248567,0
2980,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.246483,0,0.246483,0,0.246483,0,0,0.246483,0.246483,0
2981,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.288692,0,0.288692,0,0.288692,0,0,0.288692,0.288692,0
2982,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.258989,0,0.258989,0,0.258989,0,0,0.258989,0.258989,0
2983,1,1,1,1,1,1,1,1,1,1,1,1,1,0.129281,0.176655,0.129281,0.176655,0.129281,0.176655,0.129281,0.129281,0.176655,0.176655,0.129281
2984,1,1,1,1,1,1,1,1,1,1,1,1,1,0.199772,0.15581,0.199772,0.15581,0.199772,0.15581,0.199772,0.199772,0.15581,0.15581,0.199772
2985,1,1,1,1,1,1,1,1,1,1,1,1,1,0.579053,0.130797,0.579053,0.130797,0.579053,0.130797,0.579053,0.579053,0.130797,0.130797,0.579053
2986,1,1,1,1,1,1,1,1,1,1,1,1,1,0.730023,0.12246,0.730023,0.12246,0.730023,0.12246,0.730023,0.730023,0.12246,0.12246,0.730023
2987,1,1,1,1,1,1,1,1,1,1,1,1,1,0.830765,0.147994,0.830765,0.147994,0.830765,0.147994,0.830765,0.830765,0.147994,0.147994,0.830765
2988,1,1,1,1,1,1,1,1,1,1,1,1,1,0.72032,0.180823,0.72032,0.180823,0.72032,0.180823,0.72032,0.72032,0.180823,0.180823,0.72032
2989,1,1,1,1,1,1,1,1,1,1,1,1,1,0.940354,0.172486,0.940354,0.172486,0.940354,0.172486,0.940354,0.940354,0.172486,0.172486,0.940354
2990,1,1,1,1,1,1,1,1,1,1,1,1,1,0.891838,0.171965,0.891838,0.171965,0.891838,0.171965,0.891838,0.891838,0.171965,0.171965,0.891838
2991,1,1,1,1,1,1,1,1,1,1,1,1,1,0.821062,0.170401,0.821062,0.170401,0.821062,0.170401,0.821062,0.821062,0.170401,0.170401,0.821062
2992,1,1,1,1,1,1,1,1,1,1,1,1,1,0.671804,0.177697,0.671804,0.177697,0.671804,0.177697,0.671804,0.671804,0.177697,0.177697,0.671804
2993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.391553,0.15581,0.391553,0.15581,0.391553,0.15581,0.391553,0.391553,0.15581,0.15581,0.391553
2994,1,1,1,1,1,1,1,1,1,1,1,1,1,0.303082,0.136008,0.303082,0.136008,0.303082,0.136008,0.303082,0.303082,0.136008,0.136008,0.303082
2995,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11387,0.167796,0.11387,0.167796,0.11387,0.167796,0.11387,0.11387,0.167796,0.167796,0.11387
2996,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.22147,0,0.22147,0,0.22147,0,0,0.22147,0.22147,0
2997,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.294424,0,0.294424,0,0.294424,0,0,0.294424,0.294424,0
2998,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.269932,0,0.269932,0,0.269932,0,0,0.269932,0.269932,0
2999,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.260552,0,0.260552,0,0.260552,0,0,0.260552,0.260552,0
3000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.250651,0,0.250651,0,0.250651,0,0,0.250651,0.250651,0
3001,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.263679,0,0.263679,0,0.263679,0,0,0.263679,0.263679,0
3002,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.314226,0,0.314226,0,0.314226,0,0,0.314226,0.314226,0
3003,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.351225,0,0.351225,0,0.351225,0,0,0.351225,0.351225,0
3004,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.327254,0,0.327254,0,0.327254,0,0,0.327254,0.327254,0
3005,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.26889,0,0.26889,0,0.26889,0,0,0.26889,0.26889,0
3006,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004281,0.215216,0.004281,0.215216,0.004281,0.215216,0.004281,0.004281,0.215216,0.215216,0.004281
3007,1,1,1,1,1,1,1,1,1,1,1,1,1,0.180651,0.138093,0.180651,0.138093,0.180651,0.138093,0.180651,0.180651,0.138093,0.138093,0.180651
3008,1,1,1,1,1,1,1,1,1,1,1,1,1,0.384132,0.120896,0.384132,0.120896,0.384132,0.120896,0.384132,0.384132,0.120896,0.120896,0.384132
3009,1,1,1,1,1,1,1,1,1,1,1,1,1,0.572203,0.088067,0.572203,0.088067,0.572203,0.088067,0.572203,0.572203,0.088067,0.088067,0.572203
3010,1,1,1,1,1,1,1,1,1,1,1,1,1,0.731164,0.080771,0.731164,0.080771,0.731164,0.080771,0.731164,0.731164,0.080771,0.080771,0.731164
3011,1,1,1,1,1,1,1,1,1,1,1,1,1,0.853881,0.095362,0.853881,0.095362,0.853881,0.095362,0.853881,0.853881,0.095362,0.095362,0.853881
3012,1,1,1,1,1,1,1,1,1,1,1,1,1,0.834189,0.120375,0.834189,0.120375,0.834189,0.120375,0.834189,0.834189,0.120375,0.120375,0.834189
3013,1,1,1,1,1,1,1,1,1,1,1,1,1,0.423516,0.133403,0.423516,0.133403,0.423516,0.133403,0.423516,0.423516,0.133403,0.133403,0.423516
3014,1,1,1,1,1,1,1,1,1,1,1,1,1,0.467751,0.1037,0.467751,0.1037,0.467751,0.1037,0.467751,0.467751,0.1037,0.1037,0.467751
3015,1,1,1,1,1,1,1,1,1,1,1,1,1,0.545377,0.102137,0.545377,0.102137,0.545377,0.102137,0.545377,0.545377,0.102137,0.102137,0.545377
3016,1,1,1,1,1,1,1,1,1,1,1,1,1,0.534817,0.109953,0.534817,0.109953,0.534817,0.109953,0.534817,0.534817,0.109953,0.109953,0.534817
3017,1,1,1,1,1,1,1,1,1,1,1,1,1,0.278824,0.08963,0.278824,0.08963,0.278824,0.08963,0.278824,0.278824,0.08963,0.08963,0.278824
3018,1,1,1,1,1,1,1,1,1,1,1,1,1,0.132135,0.081292,0.132135,0.081292,0.132135,0.081292,0.132135,0.132135,0.081292,0.081292,0.132135
3019,1,1,1,1,1,1,1,1,1,1,1,1,1,0.031678,0.099531,0.031678,0.099531,0.031678,0.099531,0.031678,0.031678,0.099531,0.099531,0.031678
3020,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001712,0.156853,0.001712,0.156853,0.001712,0.156853,0.001712,0.001712,0.156853,0.156853,0.001712
3021,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.194372,0,0.194372,0,0.194372,0,0,0.194372,0.194372,0
3022,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.216258,0,0.216258,0,0.216258,0,0,0.216258,0.216258,0
3023,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.210005,0,0.210005,0,0.210005,0,0,0.210005,0.210005,0
3024,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.161542,0,0.161542,0,0.161542,0,0,0.161542,0.161542,0
3025,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.128192,0,0.128192,0,0.128192,0,0,0.128192,0.128192,0
3026,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.145909,0,0.145909,0,0.145909,0,0,0.145909,0.145909,0
3027,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.151641,0,0.151641,0,0.151641,0,0,0.151641,0.151641,0
3028,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.130276,0,0.130276,0,0.130276,0,0,0.130276,0.130276,0
3029,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.134966,0,0.134966,0,0.134966,0,0,0.134966,0.134966,0
3030,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004281,0.112559,0.004281,0.112559,0.004281,0.112559,0.004281,0.004281,0.112559,0.112559,0.004281
3031,1,1,1,1,1,1,1,1,1,1,1,1,1,0.134418,0.083377,0.134418,0.083377,0.134418,0.083377,0.134418,0.134418,0.083377,0.083377,0.134418
3032,1,1,1,1,1,1,1,1,1,1,1,1,1,0.354452,0.085982,0.354452,0.085982,0.354452,0.085982,0.354452,0.354452,0.085982,0.085982,0.354452
3033,1,1,1,1,1,1,1,1,1,1,1,1,1,0.572203,0.097447,0.572203,0.097447,0.572203,0.097447,0.572203,0.572203,0.097447,0.097447,0.572203
3034,1,1,1,1,1,1,1,1,1,1,1,1,1,0.750571,0.105784,0.750571,0.105784,0.750571,0.105784,0.750571,0.750571,0.105784,0.105784,0.750571
3035,1,1,1,1,1,1,1,1,1,1,1,1,1,0.853881,0.101615,0.853881,0.101615,0.853881,0.101615,0.853881,0.853881,0.101615,0.101615,0.853881
3036,1,1,1,1,1,1,1,1,1,1,1,1,1,0.803938,0.124544,0.803938,0.124544,0.803938,0.124544,0.803938,0.803938,0.124544,0.124544,0.803938
3037,1,1,1,1,1,1,1,1,1,1,1,1,1,0.956906,0.15581,0.956906,0.15581,0.956906,0.15581,0.956906,0.956906,0.15581,0.15581,0.956906
3038,1,1,1,1,1,1,1,1,1,1,1,1,1,0.885845,0.190203,0.885845,0.190203,0.885845,0.190203,0.885845,0.885845,0.190203,0.190203,0.885845
3039,1,1,1,1,1,1,1,1,1,1,1,1,1,0.820491,0.199583,0.820491,0.199583,0.820491,0.199583,0.820491,0.820491,0.199583,0.199583,0.820491
3040,1,1,1,1,1,1,1,1,1,1,1,1,1,0.681221,0.156853,0.681221,0.156853,0.681221,0.156853,0.681221,0.681221,0.156853,0.156853,0.681221
3041,1,1,1,1,1,1,1,1,1,1,1,1,1,0.503425,0.107869,0.503425,0.107869,0.503425,0.107869,0.503425,0.503425,0.107869,0.107869,0.503425
3042,1,1,1,1,1,1,1,1,1,1,1,1,1,0.309075,0.074518,0.309075,0.074518,0.309075,0.074518,0.309075,0.309075,0.074518,0.074518,0.309075
3043,1,1,1,1,1,1,1,1,1,1,1,1,1,0.115011,0.065659,0.115011,0.065659,0.115011,0.065659,0.115011,0.115011,0.065659,0.065659,0.115011
3044,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002283,0.086503,0.002283,0.086503,0.002283,0.086503,0.002283,0.002283,0.086503,0.086503,0.002283
3045,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.099531,0,0.099531,0,0.099531,0,0,0.099531,0.099531,0
3046,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.119854,0,0.119854,0,0.119854,0,0,0.119854,0.119854,0
3047,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.12715,0,0.12715,0,0.12715,0,0,0.12715,0.12715,0
3048,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.12246,0,0.12246,0,0.12246,0,0,0.12246,0.12246,0
3049,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.157895,0,0.157895,0,0.157895,0,0,0.157895,0.157895,0
3050,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.192809,0,0.192809,0,0.192809,0,0,0.192809,0.192809,0
3051,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.199062,0,0.199062,0,0.199062,0,0,0.199062,0.199062,0
3052,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.179781,0,0.179781,0,0.179781,0,0,0.179781,0.179781,0
3053,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.161542,0,0.161542,0,0.161542,0,0,0.161542,0.161542,0
3054,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005993,0.131318,0.005993,0.131318,0.005993,0.131318,0.005993,0.005993,0.131318,0.131318,0.005993
3055,1,1,1,1,1,1,1,1,1,1,1,1,1,0.103596,0.068786,0.103596,0.068786,0.103596,0.068786,0.103596,0.103596,0.068786,0.068786,0.103596
3056,1,1,1,1,1,1,1,1,1,1,1,1,1,0.239726,0.029703,0.239726,0.029703,0.239726,0.029703,0.239726,0.239726,0.029703,0.029703,0.239726
3057,1,1,1,1,1,1,1,1,1,1,1,1,1,0.347032,0.021365,0.347032,0.021365,0.347032,0.021365,0.347032,0.347032,0.021365,0.021365,0.347032
3058,1,1,1,1,1,1,1,1,1,1,1,1,1,0.55508,0.015112,0.55508,0.015112,0.55508,0.015112,0.55508,0.55508,0.015112,0.015112,0.55508
3059,1,1,1,1,1,1,1,1,1,1,1,1,1,0.70605,0.02345,0.70605,0.02345,0.70605,0.02345,0.70605,0.70605,0.02345,0.02345,0.70605
3060,1,1,1,1,1,1,1,1,1,1,1,1,1,0.739726,0.03283,0.739726,0.03283,0.739726,0.03283,0.739726,0.739726,0.03283,0.03283,0.739726
3061,1,1,1,1,1,1,1,1,1,1,1,1,1,0.77911,0.023971,0.77911,0.023971,0.77911,0.023971,0.77911,0.77911,0.023971,0.023971,0.77911
3062,1,1,1,1,1,1,1,1,1,1,1,1,1,0.658105,0.048463,0.658105,0.048463,0.658105,0.048463,0.658105,0.658105,0.048463,0.048463,0.658105
3063,1,1,1,1,1,1,1,1,1,1,1,1,1,0.732877,0.059927,0.732877,0.059927,0.732877,0.059927,0.732877,0.732877,0.059927,0.059927,0.732877
3064,1,1,1,1,1,1,1,1,1,1,1,1,1,0.649543,0.141219,0.649543,0.141219,0.649543,0.141219,0.649543,0.649543,0.141219,0.141219,0.649543
3065,1,1,1,1,1,1,1,1,1,1,1,1,1,0.374715,0.106826,0.374715,0.106826,0.374715,0.106826,0.374715,0.374715,0.106826,0.106826,0.374715
3066,1,1,1,1,1,1,1,1,1,1,1,1,1,0.146975,0.096404,0.146975,0.096404,0.146975,0.096404,0.146975,0.146975,0.096404,0.096404,0.146975
3067,1,1,1,1,1,1,1,1,1,1,1,1,1,0.045947,0.107869,0.045947,0.107869,0.045947,0.107869,0.045947,0.045947,0.107869,0.107869,0.045947
3068,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001427,0.07087,0.001427,0.07087,0.001427,0.07087,0.001427,0.001427,0.07087,0.07087,0.001427
3069,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.060448,0,0.060448,0,0.060448,0,0,0.060448,0.060448,0
3070,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.062011,0,0.062011,0,0.062011,0,0,0.062011,0.062011,0
3071,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.068265,0,0.068265,0,0.068265,0,0,0.068265,0.068265,0
3072,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.059927,0,0.059927,0,0.059927,0,0,0.059927,0.059927,0
3073,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.044294,0,0.044294,0,0.044294,0,0,0.044294,0.044294,0
3074,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.03752,0,0.03752,0,0.03752,0,0,0.03752,0.03752,0
3075,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.045336,0,0.045336,0,0.045336,0,0,0.045336,0.045336,0
3076,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.059927,0,0.059927,0,0.059927,0,0,0.059927,0.059927,0
3077,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.054716,0,0.054716,0,0.054716,0,0,0.054716,0.054716,0
3078,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005993,0.054716,0.005993,0.054716,0.005993,0.054716,0.005993,0.005993,0.054716,0.054716,0.005993
3079,1,1,1,1,1,1,1,1,1,1,1,1,1,0.103025,0.041167,0.103025,0.041167,0.103025,0.041167,0.103025,0.103025,0.041167,0.041167,0.103025
3080,1,1,1,1,1,1,1,1,1,1,1,1,1,0.152397,0.034393,0.152397,0.034393,0.152397,0.034393,0.152397,0.152397,0.034393,0.034393,0.152397
3081,1,1,1,1,1,1,1,1,1,1,1,1,1,0.557078,0.050547,0.557078,0.050547,0.557078,0.050547,0.557078,0.557078,0.050547,0.050547,0.557078
3082,1,1,1,1,1,1,1,1,1,1,1,1,1,0.456621,0.055758,0.456621,0.055758,0.456621,0.055758,0.456621,0.456621,0.055758,0.055758,0.456621
3083,1,1,1,1,1,1,1,1,1,1,1,1,1,0.707477,0.056279,0.707477,0.056279,0.707477,0.056279,0.707477,0.707477,0.056279,0.056279,0.707477
3084,1,1,1,1,1,1,1,1,1,1,1,1,1,0.805651,0.067744,0.805651,0.067744,0.805651,0.067744,0.805651,0.805651,0.067744,0.067744,0.805651
3085,1,1,1,1,1,1,1,1,1,1,1,1,1,0.880137,0.10839,0.880137,0.10839,0.880137,0.10839,0.880137,0.880137,0.10839,0.10839,0.880137
3086,1,1,1,1,1,1,1,1,1,1,1,1,1,0.839897,0.116206,0.839897,0.116206,0.839897,0.116206,0.839897,0.839897,0.116206,0.116206,0.839897
3087,1,1,1,1,1,1,1,1,1,1,1,1,1,0.718322,0.117249,0.718322,0.117249,0.718322,0.117249,0.718322,0.718322,0.117249,0.117249,0.718322
3088,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6621,0.119854,0.6621,0.119854,0.6621,0.119854,0.6621,0.6621,0.119854,0.119854,0.6621
3089,1,1,1,1,1,1,1,1,1,1,1,1,1,0.453767,0.110995,0.453767,0.110995,0.453767,0.110995,0.453767,0.453767,0.110995,0.110995,0.453767
3090,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06621,0.111516,0.06621,0.111516,0.06621,0.111516,0.06621,0.06621,0.111516,0.111516,0.06621
3091,1,1,1,1,1,1,1,1,1,1,1,1,1,0.031678,0.125065,0.031678,0.125065,0.031678,0.125065,0.031678,0.031678,0.125065,0.125065,0.031678
3092,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002568,0.161021,0.002568,0.161021,0.002568,0.161021,0.002568,0.002568,0.161021,0.161021,0.002568
3093,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.200625,0,0.200625,0,0.200625,0,0,0.200625,0.200625,0
3094,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.25482,0,0.25482,0,0.25482,0,0,0.25482,0.25482,0
3095,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.286608,0,0.286608,0,0.286608,0,0,0.286608,0.286608,0
3096,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.294945,0,0.294945,0,0.294945,0,0,0.294945,0.294945,0
3097,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.270453,0,0.270453,0,0.270453,0,0,0.270453,0.270453,0
3098,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.162064,0,0.162064,0,0.162064,0,0,0.162064,0.162064,0
3099,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.137572,0,0.137572,0,0.137572,0,0,0.137572,0.137572,0
3100,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.181866,0,0.181866,0,0.181866,0,0,0.181866,0.181866,0
3101,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2642,0,0.2642,0,0.2642,0,0,0.2642,0.2642,0
3102,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005708,0.408546,0.005708,0.408546,0.005708,0.408546,0.005708,0.005708,0.408546,0.408546,0.005708
3103,1,1,1,1,1,1,1,1,1,1,1,1,1,0.040811,0.472121,0.040811,0.472121,0.040811,0.472121,0.040811,0.040811,0.472121,0.472121,0.040811
3104,1,1,1,1,1,1,1,1,1,1,1,1,1,0.382705,0.513288,0.382705,0.513288,0.382705,0.513288,0.382705,0.382705,0.513288,0.513288,0.382705
3105,1,1,1,1,1,1,1,1,1,1,1,1,1,0.502854,0.448671,0.502854,0.448671,0.502854,0.448671,0.502854,0.502854,0.448671,0.448671,0.502854
3106,1,1,1,1,1,1,1,1,1,1,1,1,1,0.696632,0.462741,0.696632,0.462741,0.696632,0.462741,0.696632,0.696632,0.462741,0.462741,0.696632
3107,1,1,1,1,1,1,1,1,1,1,1,1,1,0.781678,0.486712,0.781678,0.486712,0.781678,0.486712,0.781678,0.781678,0.486712,0.486712,0.781678
3108,1,1,1,1,1,1,1,1,1,1,1,1,1,0.597888,0.44815,0.597888,0.44815,0.597888,0.44815,0.597888,0.597888,0.44815,0.44815,0.597888
3109,1,1,1,1,1,1,1,1,1,1,1,1,1,0.561644,0.398645,0.561644,0.398645,0.561644,0.398645,0.561644,0.561644,0.398645,0.398645,0.561644
3110,1,1,1,1,1,1,1,1,1,1,1,1,1,0.460902,0.375195,0.460902,0.375195,0.460902,0.375195,0.460902,0.460902,0.375195,0.375195,0.460902
3111,1,1,1,1,1,1,1,1,1,1,1,1,1,0.466039,0.316832,0.466039,0.316832,0.466039,0.316832,0.466039,0.466039,0.316832,0.316832,0.466039
3112,1,1,1,1,1,1,1,1,1,1,1,1,1,0.301655,0.29234,0.301655,0.29234,0.301655,0.29234,0.301655,0.301655,0.29234,0.29234,0.301655
